Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Device,Keyword,Calculated_CR,CTR,CPC,CPA,CAC,ROI,ROAS,LTV,Conversion_Rate,Lead_Conversion_Rate,Cost_Per_Lead,Day_of_Week,Day_of_Month
Data Analytics Course,87.0,4140.0,209.82,17.0,7.0,0.08045977011494253,1151.0,2024-11-23,Tablet,online data analytics,0.08045977011494253,2.1,2.41,29.97,29.97,448.57,5.49,164.43,8.05,41.18,12.34,Saturday,23
Data Analytics Course,183.0,5659.0,191.88,12.0,7.0,0.03825136612021858,1830.0,2024-10-11,Mobile,analytics for data,0.03825136612021858,3.23,1.05,27.41,27.41,853.72,9.54,261.43,3.83,58.33,15.99,Friday,11
Data Analytics Course,120.0,3629.0,197.43,12.0,0.0,0.0,1522.0,2024-11-23,Desktop,data analytics training,0.0,3.31,1.65,0.0,0.0,670.91,7.71,0.0,0.0,0.0,16.45,Saturday,23
Data Analytics Course,187.0,5531.0,219.88,10.0,5.0,0.026737967914438502,1807.0,2024-11-13,Tablet,analytics for data,0.026737967914438502,3.38,1.18,43.98,43.98,721.81,8.22,361.4,2.67,50.0,21.99,Wednesday,13
Data Analytics Course,121.0,5275.0,234.88,23.0,4.0,0.03305785123966942,1766.0,2024-11-05,Desktop,data analytics online,0.03305785123966942,2.29,1.94,58.72,58.72,651.87,7.52,441.5,3.31,17.39,10.21,Tuesday,5
Data Analytics Course,173.0,3190.0,226.32,13.0,0.0,0.0,1884.0,2024-11-27,Mobile,online data analytics,0.0,5.42,1.31,0.0,0.0,732.45,8.32,0.0,0.0,0.0,17.41,Wednesday,27
Data Analytics Course,165.0,5406.0,237.32,23.0,10.0,0.06060606060606061,1002.0,2024-11-25,Tablet,data analytics course,0.06060606060606061,3.05,1.44,23.73,23.73,322.21,4.22,100.2,6.06,43.48,10.32,Monday,25
Data Analytics Course,192.0,3755.0,218.14,28.0,3.0,0.015625,1121.0,2024-11-30,Mobile,online data analytics,0.015625,5.11,1.14,72.71,72.71,413.89,5.14,373.67,1.56,10.71,7.79,Saturday,30
Data Analytics Course,193.0,4497.0,248.41,24.0,9.0,0.046632124352331605,1025.0,2024-06-11,Desktop,learn data analytics,0.046632124352331605,4.29,1.29,27.6,27.6,312.62,4.13,113.89,4.66,37.5,10.35,Tuesday,11
Data Analytics Course,138.0,5904.0,197.08,26.0,8.0,0.057971014492753624,1698.0,2024-11-19,Desktop,learn data analytics,0.057971014492753624,2.34,1.43,24.64,24.64,761.58,8.62,212.25,5.8,30.77,7.58,Tuesday,19
Data Analytics Course,104.0,4212.0,0.0,15.0,6.0,0.057692307692307696,1108.0,2024-11-30,Desktop,data analytics training,0.057692307692307696,2.47,0.0,0.0,0.0,0.0,0.0,184.67,5.77,40.0,0.0,Saturday,30
Data Analytics Course,162.0,5979.0,190.69,30.0,6.0,0.037037037037037035,1976.0,2024-11-23,Tablet,learn data analytics,0.037037037037037035,2.71,1.18,31.78,31.78,936.24,10.36,329.33,3.7,20.0,6.36,Saturday,23
Data Analytics Course,115.0,4950.0,241.85,19.0,9.0,0.0782608695652174,1343.0,2024-11-16,Tablet,online data analytics,0.0782608695652174,2.32,2.1,26.87,26.87,455.3,5.55,149.22,7.83,47.37,12.73,Saturday,16
Data Analytics Course,104.0,3405.0,227.36,28.0,8.0,0.07692307692307693,1970.0,2024-11-27,Mobile,data analytics course,0.07692307692307693,3.05,2.19,28.42,28.42,766.47,8.66,246.25,7.69,28.57,8.12,Wednesday,27
Data Analytics Course,168.0,168.0,196.79,22.0,8.0,0.047619047619047616,1666.0,2024-11-23,Tablet,learn data analytics,0.047619047619047616,100.0,1.17,24.6,24.6,746.59,8.47,208.25,4.76,36.36,8.94,Saturday,23
Data Analytics Course,146.0,4624.0,212.67,19.0,9.0,0.06164383561643835,1513.0,2024-09-11,Mobile,data analytics course,0.06164383561643835,3.16,1.46,23.63,23.63,611.43,7.11,168.11,6.16,47.37,11.19,Wednesday,11
Data Analytics Course,82.0,5241.0,191.23,28.0,9.0,0.10975609756097561,1369.0,2024-11-03,Desktop,data analytics course,0.10975609756097561,1.56,2.33,21.25,21.25,615.89,7.16,152.11,10.98,32.14,6.83,Sunday,3
Data Analytics Course,0.0,5947.0,206.33,14.0,0.0,0.0,1188.0,2024-11-24,Tablet,analytics for data,9.0,0.0,0.0,0.0,0.0,475.78,5.76,0.0,,0.0,14.74,Sunday,24
Data Analytics Course,142.0,3246.0,249.27,11.0,8.0,0.056338028169014086,1667.0,2024-05-11,Mobile,data analytics online,0.056338028169014086,4.37,1.76,31.16,31.16,568.75,6.69,208.38,5.63,72.73,22.66,Saturday,11
Data Analytics Course,198.0,5858.0,232.94,17.0,8.0,0.04040404040404041,1903.0,2024-11-22,Desktop,analytics for data,0.04040404040404041,3.38,1.18,29.12,29.12,716.95,8.17,237.88,4.04,47.06,13.7,Friday,22
Data Analytics Course,119.0,5159.0,227.36,22.0,10.0,0.08403361344537816,1448.0,2024-11-16,Mobile,data analytics training,0.08403361344537816,2.31,1.91,22.74,22.74,536.88,6.37,144.8,8.4,45.45,10.33,Saturday,16
Data Analytics Course,109.0,4002.0,203.96,14.0,3.0,0.027522935779816515,1430.0,2024-11-02,Mobile,data analytics course,0.027522935779816515,2.72,1.87,67.99,67.99,601.12,7.01,476.67,2.75,21.43,14.57,Saturday,2
Data Analytics Course,87.0,3068.0,243.15,11.0,6.0,0.06896551724137931,1356.0,2024-11-23,Tablet,online data analytics,0.06896551724137931,2.84,2.79,40.52,40.52,457.68,5.58,226.0,6.9,54.55,22.1,Saturday,23
Data Analytics Course,110.0,4907.0,247.48,12.0,10.0,0.09090909090909091,1205.0,2024-11-26,Desktop,data analytics training,0.09090909090909091,2.24,2.25,24.75,24.75,386.91,4.87,120.5,9.09,83.33,20.62,Tuesday,26
Data Analytics Course,92.0,5680.0,224.6,15.0,7.0,0.07608695652173914,0.0,2024-11-26,Desktop,online data analytics,0.07608695652173914,1.62,2.44,32.09,32.09,-100.0,0.0,0.0,7.61,46.67,14.97,Tuesday,26
Data Analytics Course,85.0,3909.0,189.9,12.0,3.0,0.03529411764705882,1216.0,2024-11-14,Tablet,online data analytics,0.03529411764705882,2.17,2.23,63.3,63.3,540.34,6.4,405.33,3.53,25.0,15.82,Thursday,14
Data Analytics Course,199.0,3060.0,237.3,19.0,9.0,0.04522613065326633,1527.0,2024-04-11,Mobile,data analytics online,0.04522613065326633,6.5,1.19,26.37,26.37,543.49,6.43,169.67,4.52,47.37,12.49,Thursday,11
Data Analytics Course,148.0,4558.0,249.74,18.0,8.0,0.05405405405405406,1554.0,2024-01-11,Desktop,data analytics course,0.05405405405405406,3.25,1.69,31.22,31.22,522.25,6.22,194.25,5.41,44.44,13.87,Thursday,11
Data Analytics Course,173.0,5992.0,230.26,11.0,5.0,0.028901734104046242,1683.0,2024-11-08,Mobile,data analytics training,0.028901734104046242,2.89,1.33,46.05,46.05,630.91,7.31,336.6,2.89,45.45,20.93,Friday,8
Data Analytics Course,84.0,5069.0,192.08,25.0,3.0,0.03571428571428571,1738.0,2024-11-11,Desktop,online data analytics,0.03571428571428571,1.66,2.29,64.03,64.03,804.83,9.05,579.33,3.57,12.0,7.68,Monday,11
Data Analytics Course,82.0,4340.0,186.61,17.0,3.0,0.036585365853658534,1092.0,2024-11-07,Desktop,data analytics training,0.036585365853658534,1.89,2.28,62.2,62.2,485.18,5.85,364.0,3.66,17.65,10.98,Thursday,7
Data Analytics Course,147.0,5139.0,245.93,29.0,8.0,0.05442176870748299,1853.0,2024-11-10,Mobile,data analytics course,0.05442176870748299,2.86,1.67,30.74,30.74,653.47,7.53,231.62,5.44,27.59,8.48,Sunday,10
Data Analytics Course,186.0,4679.0,241.7,19.0,9.0,0.04838709677419355,1333.0,2024-11-07,Tablet,online data analytics,0.04838709677419355,3.98,1.3,26.86,26.86,451.51,5.52,148.11,4.84,47.37,12.72,Thursday,7
Data Analytics Course,143.0,4232.0,207.76,30.0,8.0,0.055944055944055944,1644.0,2024-11-18,Tablet,data analytics online,0.055944055944055944,3.38,1.45,25.97,25.97,691.3,7.91,205.5,5.59,26.67,6.93,Monday,18
Data Analytics Course,133.0,5580.0,248.11,17.0,5.0,0.03759398496240601,1111.0,2024-11-26,Tablet,data analytics course,0.03759398496240601,2.38,1.87,49.62,49.62,347.79,4.48,222.2,3.76,29.41,14.59,Tuesday,26
Data Analytics Course,187.0,3972.0,226.62,24.0,7.0,0.0374331550802139,1011.0,2024-04-11,Desktop,data analytics training,0.0374331550802139,4.71,1.21,32.37,32.37,346.12,4.46,144.43,3.74,29.17,9.44,Thursday,11
Data Analytics Course,121.0,5205.0,181.81,24.0,5.0,0.04132231404958678,1555.0,2024-08-11,Tablet,data analytics online,0.04132231404958678,2.32,1.5,36.36,36.36,755.29,8.55,311.0,4.13,20.83,7.58,Sunday,11
Data Analytics Course,188.0,4521.0,214.58,24.0,3.0,0.015957446808510637,1855.0,2024-11-19,Tablet,data analytics course,0.015957446808510637,4.16,1.14,71.53,71.53,764.48,8.64,618.33,1.6,12.5,8.94,Tuesday,19
Data Analytics Course,115.0,3924.0,214.52,16.0,7.0,0.06086956521739131,1312.0,2024-11-04,Desktop,online data analytics,0.06086956521739131,2.93,1.87,30.65,30.65,511.6,6.12,187.43,6.09,43.75,13.41,Monday,4
Data Analytics Course,0.0,3319.0,230.39,28.0,0.0,0.0,1533.0,2024-11-19,Tablet,analytics for data,4.0,0.0,0.0,0.0,0.0,565.39,6.65,0.0,,0.0,8.23,Tuesday,19
Data Analytics Course,190.0,5141.0,225.14,15.0,10.0,0.05263157894736842,1761.0,2024-11-21,Desktop,learn data analytics,0.05263157894736842,3.7,1.18,22.51,22.51,682.18,7.82,176.1,5.26,66.67,15.01,Thursday,21
Data Analytics Course,92.0,5952.0,192.35,30.0,4.0,0.043478260869565216,1335.0,2024-11-08,Mobile,data analytics online,0.043478260869565216,1.55,2.09,48.09,48.09,594.05,6.94,333.75,4.35,13.33,6.41,Friday,8
Data Analytics Course,107.0,107.0,227.88,23.0,8.0,0.07476635514018691,1844.0,2024-08-11,Desktop,online data analytics,0.07476635514018691,100.0,2.13,28.48,28.48,709.2,8.09,230.5,7.48,34.78,9.91,Sunday,11
Data Analytics Course,0.0,3794.0,225.38,13.0,0.0,0.0,1401.0,2024-11-23,Mobile,data analytics online,7.0,0.0,0.0,0.0,0.0,521.62,6.22,0.0,,0.0,17.34,Saturday,23
Data Analytics Course,186.0,186.0,185.55,11.0,5.0,0.026881720430107527,1903.0,2024-11-16,Tablet,data analytics course,0.026881720430107527,100.0,1.0,37.11,37.11,925.6,10.26,380.6,2.69,45.45,16.87,Saturday,16
Data Analytics Course,129.0,3454.0,223.14,17.0,8.0,0.06201550387596899,1391.0,2024-11-01,Tablet,analytics for data,0.06201550387596899,3.73,1.73,27.89,27.89,523.38,6.23,173.88,6.2,47.06,13.13,Friday,1
Data Analytics Course,162.0,3071.0,231.99,29.0,9.0,0.05555555555555555,1603.0,2024-11-18,Tablet,online data analytics,0.05555555555555555,5.28,1.43,25.78,25.78,590.98,6.91,178.11,5.56,31.03,8.0,Monday,18
Data Analytics Course,177.0,5954.0,206.76,13.0,4.0,0.022598870056497175,1104.0,2024-11-14,Tablet,learn data analytics,0.022598870056497175,2.97,1.17,51.69,51.69,433.95,5.34,276.0,2.26,30.77,15.9,Thursday,14
Data Analytics Course,93.0,3473.0,207.92,30.0,9.0,0.0967741935483871,1780.0,2024-08-11,Desktop,data analytics course,0.0967741935483871,2.68,2.24,23.1,23.1,756.1,8.56,197.78,9.68,30.0,6.93,Sunday,11
Data Analytics Course,117.0,4341.0,212.29,19.0,8.0,0.06837606837606838,1399.0,2024-11-21,Desktop,learn data analytics,0.06837606837606838,2.7,1.81,26.54,26.54,559.0,6.59,174.88,6.84,42.11,11.17,Thursday,21
Data Analytics Course,120.0,3310.0,247.65,15.0,3.0,0.025,1584.0,2024-11-21,Mobile,online data analytics,0.025,3.63,2.06,82.55,82.55,539.61,6.4,528.0,2.5,20.0,16.51,Thursday,21
Data Analytics Course,81.0,3694.0,183.52,17.0,3.0,0.037037037037037035,1156.0,2024-11-22,Mobile,online data analytics,0.037037037037037035,2.19,2.27,61.17,61.17,529.9,6.3,385.33,3.7,17.65,10.8,Friday,22
Data Analytics Course,91.0,3576.0,243.02,28.0,8.0,0.08791208791208792,1567.0,2024-11-25,Mobile,data analytics training,0.08791208791208792,2.54,2.67,30.38,30.38,544.8,6.45,195.88,8.79,28.57,8.68,Monday,25
Data Analytics Course,167.0,4856.0,232.1,18.0,7.0,0.041916167664670656,1476.0,2024-07-11,Desktop,analytics for data,0.041916167664670656,3.44,1.39,33.16,33.16,535.93,6.36,210.86,4.19,38.89,12.89,Thursday,11
Data Analytics Course,175.0,5484.0,186.91,14.0,3.0,0.017142857142857144,1728.0,2024-11-18,Desktop,analytics for data,0.017142857142857144,3.19,1.07,62.3,62.3,824.51,9.25,576.0,1.71,21.43,13.35,Monday,18
Data Analytics Course,121.0,3633.0,190.82,16.0,5.0,0.04132231404958678,1157.0,2024-11-16,Tablet,data analytics online,0.04132231404958678,3.33,1.58,38.16,38.16,506.33,6.06,231.4,4.13,31.25,11.93,Saturday,16
Data Analytics Course,85.0,85.0,190.32,13.0,9.0,0.10588235294117647,1301.0,2024-07-11,Desktop,data analytics online,0.10588235294117647,100.0,2.24,21.15,21.15,583.59,6.84,144.56,10.59,69.23,14.64,Thursday,11
Data Analytics Course,176.0,4474.0,215.93,28.0,9.0,0.05113636363636364,1214.0,2024-11-30,Mobile,data analytics online,0.05113636363636364,3.93,1.23,23.99,23.99,462.22,5.62,134.89,5.11,32.14,7.71,Saturday,30
Data Analytics Course,174.0,5282.0,240.85,10.0,4.0,0.022988505747126436,1481.0,2024-11-26,Tablet,data analytics course,0.022988505747126436,3.29,1.38,60.21,60.21,514.91,6.15,370.25,2.3,40.0,24.08,Tuesday,26
Data Analytics Course,180.0,3778.0,214.66,28.0,4.0,0.022222222222222223,1733.0,2024-11-14,Desktop,data analytics course,0.022222222222222223,4.76,1.19,53.66,53.66,707.32,8.07,433.25,2.22,14.29,7.67,Thursday,14
Data Analytics Course,156.0,3361.0,183.12,29.0,9.0,0.057692307692307696,1241.0,2024-10-11,Desktop,data analytics online,0.057692307692307696,4.64,1.17,20.35,20.35,577.7,6.78,137.89,5.77,31.03,6.31,Friday,11
Data Analytics Course,0.0,5877.0,223.87,21.0,0.0,0.0,1866.0,2024-11-28,Mobile,analytics for data,9.0,0.0,0.0,0.0,0.0,733.52,8.34,0.0,,0.0,10.66,Thursday,28
Data Analytics Course,161.0,5656.0,237.69,12.0,4.0,0.024844720496894408,1262.0,2024-11-29,Mobile,online data analytics,0.024844720496894408,2.85,1.48,59.42,59.42,430.94,5.31,315.5,2.48,33.33,19.81,Friday,29
Data Analytics Course,87.0,3061.0,192.29,15.0,6.0,0.06896551724137931,1506.0,2024-11-20,Tablet,data analytics online,0.06896551724137931,2.84,2.21,32.05,32.05,683.19,7.83,251.0,6.9,40.0,12.82,Wednesday,20
Data Analytics Course,126.0,4569.0,204.13,10.0,4.0,0.031746031746031744,1037.0,2024-11-03,Tablet,learn data analytics,0.031746031746031744,2.76,1.62,51.03,51.03,408.01,5.08,259.25,3.17,40.0,20.41,Sunday,3
Data Analytics Course,151.0,5067.0,199.12,13.0,5.0,0.033112582781456956,1669.0,2024-11-27,Mobile,data analytics training,0.033112582781456956,2.98,1.32,39.82,39.82,738.19,8.38,333.8,3.31,38.46,15.32,Wednesday,27
Data Analytics Course,85.0,5612.0,245.87,12.0,7.0,0.08235294117647059,1124.0,2024-11-16,Mobile,learn data analytics,0.08235294117647059,1.51,2.89,35.12,35.12,357.15,4.57,160.57,8.24,58.33,20.49,Saturday,16
Data Analytics Course,104.0,4627.0,200.98,28.0,6.0,0.057692307692307696,1815.0,2024-11-16,Tablet,data analytics training,0.057692307692307696,2.25,1.93,33.5,33.5,803.07,9.03,302.5,5.77,21.43,7.18,Saturday,16
Data Analytics Course,103.0,4264.0,214.56,27.0,4.0,0.038834951456310676,1804.0,2024-11-11,Desktop,learn data analytics,0.038834951456310676,2.42,2.08,53.64,53.64,740.79,8.41,451.0,3.88,14.81,7.95,Monday,11
Data Analytics Course,162.0,5815.0,198.49,11.0,7.0,0.043209876543209874,1468.0,2024-11-23,Tablet,data analytics course,0.043209876543209874,2.79,1.23,28.36,28.36,639.58,7.4,209.71,4.32,63.64,18.04,Saturday,23
Data Analytics Course,161.0,3597.0,218.35,29.0,6.0,0.037267080745341616,1840.0,2024-11-06,Tablet,data analytics course,0.037267080745341616,4.48,1.36,36.39,36.39,742.68,8.43,306.67,3.73,20.69,7.53,Wednesday,6
Data Analytics Course,83.0,5973.0,224.06,25.0,9.0,0.10843373493975904,1197.0,2024-10-11,Mobile,analytics for data,0.10843373493975904,1.39,2.7,24.9,24.9,434.23,5.34,133.0,10.84,36.0,8.96,Friday,11
Data Analytics Course,165.0,3430.0,248.59,26.0,8.0,0.048484848484848485,1056.0,2024-06-11,Desktop,analytics for data,0.048484848484848485,4.81,1.51,31.07,31.07,324.8,4.25,132.0,4.85,30.77,9.56,Tuesday,11
Data Analytics Course,134.0,5085.0,186.1,18.0,8.0,0.05970149253731343,1033.0,2024-11-27,Mobile,data analytics course,0.05970149253731343,2.64,1.39,23.26,23.26,455.08,5.55,129.12,5.97,44.44,10.34,Wednesday,27
Data Analytics Course,126.0,4906.0,222.92,16.0,9.0,0.07142857142857142,1443.0,2024-11-25,Mobile,learn data analytics,0.07142857142857142,2.57,1.77,24.77,24.77,547.32,6.47,160.33,7.14,56.25,13.93,Monday,25
Data Analytics Course,173.0,5082.0,198.75,16.0,3.0,0.017341040462427744,1128.0,2024-11-14,Tablet,analytics for data,0.017341040462427744,3.4,1.15,66.25,66.25,467.55,5.68,376.0,1.73,18.75,12.42,Thursday,14
Data Analytics Course,174.0,4661.0,200.74,0.0,0.0,0.0,1596.0,2024-11-20,Desktop,data analytics course,0.028735632183908046,3.73,1.15,0.0,0.0,695.06,7.95,0.0,0.0,,0.0,Wednesday,20
Data Analytics Course,149.0,3573.0,247.52,20.0,4.0,0.026845637583892617,1742.0,2024-11-03,Mobile,analytics for data,0.026845637583892617,4.17,1.66,61.88,61.88,603.78,7.04,435.5,2.68,20.0,12.38,Sunday,3
Data Analytics Course,108.0,5663.0,213.85,0.0,0.0,0.0,1703.0,2024-11-17,Desktop,data analytics online,0.08333333333333333,1.91,1.98,0.0,0.0,696.35,7.96,0.0,0.0,,0.0,Sunday,17
Data Analytics Course,99.0,4466.0,214.08,14.0,7.0,0.0707070707070707,1515.0,2024-11-15,Desktop,analytics for data,0.0707070707070707,2.22,2.16,30.58,30.58,607.68,7.08,216.43,7.07,50.0,15.29,Friday,15
Data Analytics Course,113.0,3120.0,249.66,20.0,8.0,0.07079646017699115,1895.0,2024-11-27,Mobile,data analytics training,0.07079646017699115,3.62,2.21,31.21,31.21,659.03,7.59,236.88,7.08,40.0,12.48,Wednesday,27
Data Analytics Course,84.0,3911.0,206.06,13.0,7.0,0.08333333333333333,1155.0,2024-11-18,Tablet,learn data analytics,0.08333333333333333,2.15,2.45,29.44,29.44,460.52,5.61,165.0,8.33,53.85,15.85,Monday,18
Data Analytics Course,182.0,3458.0,186.51,28.0,9.0,0.04945054945054945,1982.0,2024-01-11,Desktop,learn data analytics,0.04945054945054945,5.26,1.02,20.72,20.72,962.68,10.63,220.22,4.95,32.14,6.66,Thursday,11
Data Analytics Course,82.0,3261.0,245.34,30.0,8.0,0.0975609756097561,1922.0,2024-09-11,Desktop,data analytics course,0.0975609756097561,2.51,2.99,30.67,30.67,683.4,7.83,240.25,9.76,26.67,8.18,Wednesday,11
Data Analytics Course,103.0,3844.0,232.39,13.0,7.0,0.06796116504854369,1763.0,2024-11-25,Mobile,learn data analytics,0.06796116504854369,2.68,2.26,33.2,33.2,658.64,7.59,251.86,6.8,53.85,17.88,Monday,25
Data Analytics Course,117.0,4298.0,227.92,15.0,8.0,0.06837606837606838,1512.0,2024-11-21,Tablet,online data analytics,0.06837606837606838,2.72,1.95,28.49,28.49,563.39,6.63,189.0,6.84,53.33,15.19,Thursday,21
Data Analytics Course,93.0,4998.0,201.98,17.0,8.0,0.08602150537634409,1216.0,2024-12-11,Desktop,data analytics course,0.08602150537634409,1.86,2.17,25.25,25.25,502.04,6.02,152.0,8.6,47.06,11.88,Wednesday,11
Data Analytics Course,166.0,5110.0,196.99,26.0,4.0,0.024096385542168676,1431.0,2024-11-12,Tablet,data analytics online,0.024096385542168676,3.25,1.19,49.25,49.25,626.43,7.26,357.75,2.41,15.38,7.58,Tuesday,12
Data Analytics Course,121.0,5155.0,187.0,23.0,6.0,0.049586776859504134,1510.0,2024-05-11,Tablet,data analytics course,0.049586776859504134,2.35,1.55,31.17,31.17,707.49,8.07,251.67,4.96,26.09,8.13,Saturday,11
Data Analytics Course,106.0,5010.0,220.66,26.0,6.0,0.05660377358490566,1345.0,2024-11-16,Desktop,data analytics course,0.05660377358490566,2.12,2.08,36.78,36.78,509.54,6.1,224.17,5.66,23.08,8.49,Saturday,16
Data Analytics Course,106.0,4362.0,227.02,12.0,9.0,0.08490566037735849,1548.0,2024-11-27,Mobile,online data analytics,0.08490566037735849,2.43,2.14,25.22,25.22,581.88,6.82,172.0,8.49,75.0,18.92,Wednesday,27
Data Analytics Course,122.0,3662.0,211.05,19.0,6.0,0.04918032786885246,1082.0,2024-11-21,Desktop,data analytics training,0.04918032786885246,3.33,1.73,35.18,35.18,412.67,5.13,180.33,4.92,31.58,11.11,Thursday,21
Data Analytics Course,193.0,5464.0,224.15,12.0,3.0,0.015544041450777202,1157.0,2024-11-03,Tablet,online data analytics,0.015544041450777202,3.53,1.16,74.72,74.72,416.17,5.16,385.67,1.55,25.0,18.68,Sunday,3
Data Analytics Course,146.0,3560.0,214.16,26.0,3.0,0.02054794520547945,1033.0,2024-02-11,Desktop,analytics for data,0.02054794520547945,4.1,1.47,71.39,71.39,382.35,4.82,344.33,2.05,11.54,8.24,Sunday,11
Data Analytics Course,0.0,5014.0,198.84,10.0,0.0,0.0,1474.0,2024-11-14,Tablet,learn data analytics,8.0,0.0,0.0,0.0,0.0,641.3,7.41,0.0,,0.0,19.88,Thursday,14
Data Analytics Course,111.0,3278.0,189.58,25.0,5.0,0.04504504504504504,1882.0,2024-11-09,Mobile,data analytics training,0.04504504504504504,3.39,1.71,37.92,37.92,892.72,9.93,376.4,4.5,20.0,7.58,Saturday,9
Data Analytics Course,0.0,3149.0,213.67,14.0,0.0,0.0,1491.0,2024-11-27,Tablet,online data analytics,8.0,0.0,0.0,0.0,0.0,597.81,6.98,0.0,,0.0,15.26,Wednesday,27
Data Analytics Course,195.0,4128.0,246.55,25.0,5.0,0.02564102564102564,1105.0,2024-09-11,Mobile,data analytics training,0.02564102564102564,4.72,1.26,49.31,49.31,348.18,4.48,221.0,2.56,20.0,9.86,Wednesday,11
Data Analytics Course,149.0,5018.0,219.11,16.0,3.0,0.020134228187919462,1795.0,2024-11-26,Desktop,data analytics training,0.020134228187919462,2.97,1.47,73.04,73.04,719.22,8.19,598.33,2.01,18.75,13.69,Tuesday,26
Data Analytics Course,194.0,5215.0,225.13,12.0,6.0,0.030927835051546393,1107.0,2024-11-22,Tablet,data analytics online,0.030927835051546393,3.72,1.16,37.52,37.52,391.72,4.92,184.5,3.09,50.0,18.76,Friday,22
Data Analytics Course,191.0,3948.0,208.43,23.0,7.0,0.03664921465968586,1450.0,2024-11-24,Tablet,data analytics course,0.03664921465968586,4.84,1.09,29.78,29.78,595.68,6.96,207.14,3.66,30.43,9.06,Sunday,24
Data Analytics Course,196.0,4912.0,187.07,26.0,7.0,0.03571428571428571,1720.0,2024-11-04,Desktop,data analytics course,0.03571428571428571,3.99,0.95,26.72,26.72,819.44,9.19,245.71,3.57,26.92,7.19,Monday,4
Data Analytics Course,182.0,5136.0,249.36,23.0,7.0,0.038461538461538464,1846.0,2024-03-11,Desktop,learn data analytics,0.038461538461538464,3.54,1.37,35.62,35.62,640.3,7.4,263.71,3.85,30.43,10.84,Monday,11
Data Analytics Course,156.0,5674.0,193.18,29.0,10.0,0.0641025641025641,1176.0,2024-11-27,Desktop,data analytics course,0.0641025641025641,2.75,1.24,19.32,19.32,508.76,6.09,117.6,6.41,34.48,6.66,Wednesday,27
Data Analytics Course,187.0,4674.0,201.41,18.0,9.0,0.0481283422459893,1719.0,2024-11-28,Tablet,learn data analytics,0.0481283422459893,4.0,1.08,22.38,22.38,753.48,8.53,191.0,4.81,50.0,11.19,Thursday,28
Data Analytics Course,117.0,4408.0,184.0,30.0,3.0,0.02564102564102564,1239.0,2024-11-14,Tablet,online data analytics,0.02564102564102564,2.65,1.57,61.33,61.33,573.37,6.73,413.0,2.56,10.0,6.13,Thursday,14
Data Analytics Course,135.0,5402.0,238.81,19.0,8.0,0.05925925925925926,1648.0,2024-11-28,Mobile,learn data analytics,0.05925925925925926,2.5,1.77,29.85,29.85,590.09,6.9,206.0,5.93,42.11,12.57,Thursday,28
Data Analytics Course,114.0,114.0,223.69,20.0,3.0,0.02631578947368421,1845.0,2024-11-08,Desktop,data analytics training,0.02631578947368421,100.0,1.96,74.56,74.56,724.8,8.25,615.0,2.63,15.0,11.18,Friday,8
